Fecha,RegionHidrologica,NombreEmbalse,VertimientosVolumenMilesM,VertimientosEnergiaKwh
2017-05-17,CENTRO,BETANIA,59548.25,9842002.43055
2017-05-17,CENTRO,TOPOCORO,82393.74,29860864.605
2017-05-18,ANTIOQUIA,PLAYAS,9082.541,3921639.36955
2017-05-18,ANTIOQUIA,RIOGRANDE2,2011.738,3566252.65788
2017-05-18,ANTIOQUIA,SAN LORENZO,6764.76,17828712.89
2017-05-18,CENTRO,BETANIA,28601.45,4727184.09722
2017-05-18,CENTRO,TOPOCORO,63069.012,22857261.099
2017-05-19,ANTIOQUIA,PLAYAS,3925.67,1695017.06888
2017-05-19,ANTIOQUIA,RIOGRANDE2,1477.094,2618477.35811
2017-05-19,ANTIOQUIA,SAN LORENZO,5414.4,14269801.6
2017-05-19,CENTRO,TOPOCORO,29321.1,10626455.325
2017-05-20,ANTIOQUIA,PLAYAS,4705.776,2031849.504
2017-05-20,ANTIOQUIA,PORCE II,4135.968,2562461.952
2017-05-20,ANTIOQUIA,RIOGRANDE2,752.63,1334203.92611
2017-05-20,ANTIOQUIA,SAN LORENZO,3538.44,9325656.91
2017-05-20,CENTRO,TOPOCORO,8598.78,3116341.185
2017-05-21,ANTIOQUIA,PENOL,9.072,12959.1
2017-05-21,ANTIOQUIA,PLAYAS,8137.93,3513777.33111
2017-05-21,ANTIOQUIA,RIOGRANDE2,1035.072,1834895.136
2017-05-21,ANTIOQUIA,SAN LORENZO,2895.12,7630169.18
2017-05-22,ANTIOQUIA,PENOL,275.875,394079.7743
2017-05-22,ANTIOQUIA,PLAYAS,6275.059,2709431.03044
2017-05-22,ANTIOQUIA,RIOGRANDE2,1193.875,2116408.74305
2017-05-22,ANTIOQUIA,SAN LORENZO,3747.6,9876903.9
2017-05-23,ANTIOQUIA,PENOL,233.28,333234.0
2017-05-23,ANTIOQUIA,PLAYAS,993.686,429051.53288
2017-05-23,ANTIOQUIA,PORCE III,5391.965,4766197.50638
2017-05-23,ANTIOQUIA,RIOGRANDE2,1429.402,2533932.68988
2017-05-23,ANTIOQUIA,SAN LORENZO,4600.44,12124587.41
2017-05-24,ANTIOQUIA,PENOL,280.973,401362.12569
2017-05-24,ANTIOQUIA,PLAYAS,1097.107,473706.42244
2017-05-24,ANTIOQUIA,PORCE III,14860.8,13136121.6
2017-05-24,ANTIOQUIA,RIOGRANDE2,983.75,1743915.48611
2017-05-24,ANTIOQUIA,SAN LORENZO,3311.28,8726970.42
2017-05-25,ANTIOQUIA,PENOL,265.421,379146.52569
2017-05-25,ANTIOQUIA,PLAYAS,2979.677,1286558.31355
2017-05-25,ANTIOQUIA,PORCE III,11661.754,10308342.66077
2017-05-25,ANTIOQUIA,RIOGRANDE2,491.098,870580.33788
2017-05-25,ANTIOQUIA,SAN LORENZO,2021.4,5327455.85
2017-05-26,ANTIOQUIA,PENOL,287.712,410988.6
2017-05-26,ANTIOQUIA,PLAYAS,5589.648,2413485.792
2017-05-26,ANTIOQUIA,PORCE III,4119.898,3641760.94877
2017-05-26,ANTIOQUIA,RIOGRANDE2,221.011,391791.11105
2017-05-26,ANTIOQUIA,SAN LORENZO,796.32,2098723.48
2017-05-26,ANTIOQUIA,TRONERAS,42.941,7722.22316
2017-05-27,ANTIOQUIA,PENOL,340.157,485904.82569
2017-05-27,ANTIOQUIA,PLAYAS,3887.136,1678378.944
2017-05-27,ANTIOQUIA,RIOGRANDE2,242.957,430695.27294
2017-05-27,ANTIOQUIA,SAN LORENZO,1192.68,3143341.27
2017-05-27,ANTIOQUIA,TRONERAS,190.598,34275.87366
2017-05-28,ANTIOQUIA,PENOL,108.173,154522.12569
2017-05-28,ANTIOQUIA,PLAYAS,633.744,273636.576
2017-05-28,ANTIOQUIA,RIOGRANDE2,198.893,352582.04094
2017-05-28,ANTIOQUIA,SAN LORENZO,1787.4,4710742.35
2017-05-29,ANTIOQUIA,PENOL,52.099,74421.9743
2017-05-29,ANTIOQUIA,RIOGRANDE2,150.509,266810.64894
2017-05-29,ANTIOQUIA,SAN LORENZO,3642.12,9598908.43
2017-05-30,ANTIOQUIA,PENOL,471.917,674120.32569
2017-05-30,ANTIOQUIA,PLAYAS,162.432,70134.528
2017-05-30,ANTIOQUIA,RIOGRANDE2,168.134,298054.87811
2017-05-30,ANTIOQUIA,SAN LORENZO,4052.88,10681477.82
2017-05-31,ANTIOQUIA,PENOL,459.302,656100.14861
2017-05-31,ANTIOQUIA,PLAYAS,3932.928,1698150.912
2017-05-31,ANTIOQUIA,RIOGRANDE2,27.994,49625.58588
2017-05-31,ANTIOQUIA,SAN LORENZO,3726.0,9819976.5
2017-06-01,ANTIOQUIA,PENOL,366.509,523547.92569
2017-06-01,ANTIOQUIA,PLAYAS,5667.062,2446911.43688
2017-06-01,ANTIOQUIA,RIOGRANDE2,13.565,24046.97694
2017-06-01,ANTIOQUIA,SAN LORENZO,6243.84,16455813.76
2017-06-02,ANTIOQUIA,PENOL,472.694,675230.24861
2017-06-02,ANTIOQUIA,PLAYAS,5327.597,2300337.99355
2017-06-02,ANTIOQUIA,RIOGRANDE2,78.883,139837.64705
2017-06-02,ANTIOQUIA,SAN LORENZO,6381.72,16819200.33
2017-06-02,ANTIOQUIA,TRONERAS,1013.386,182240.58233
2017-06-03,ANTIOQUIA,PENOL,314.323,449001.6743
2017-06-03,ANTIOQUIA,PLAYAS,2726.611,1177290.03844
2017-06-03,ANTIOQUIA,RIOGRANDE2,32.746,58049.56188
2017-06-03,ANTIOQUIA,SAN LORENZO,3448.8,9089408.2
2017-06-03,ANTIOQUIA,TRONERAS,1074.038,193147.83366
2017-06-04,ANTIOQUIA,PENOL,75.341,107622.52569
2017-06-04,ANTIOQUIA,PLAYAS,6329.491,2732933.55844
2017-06-04,ANTIOQUIA,SAN LORENZO,1494.36,3938427.29
2017-06-04,ANTIOQUIA,TRONERAS,23.933,4303.95116
2017-06-05,ANTIOQUIA,PENOL,6.653,9503.62569
2017-06-05,ANTIOQUIA,PLAYAS,3873.312,1672410.048
2017-06-05,ANTIOQUIA,SAN LORENZO,352.8,929814.2
2017-06-06,ANTIOQUIA,PLAYAS,1911.773,825461.09755
2017-06-06,ANTIOQUIA,SAN LORENZO,85.68,225812.02
2017-06-07,ANTIOQUIA,PLAYAS,3597.696,1553405.184
2017-06-08,ANTIOQUIA,PLAYAS,2150.15,928386.98888
2017-06-09,ANTIOQUIA,PLAYAS,408.672,176455.488
2017-06-09,ANTIOQUIA,TRONERAS,33.005,5935.39916
2017-06-10,ANTIOQUIA,PLAYAS,420.595,181603.57444
2017-06-10,ANTIOQUIA,TRONERAS,639.619,115024.81683
2017-06-11,ANTIOQUIA,PLAYAS,675.043,291468.56644
2017-06-11,ANTIOQUIA,TRONERAS,138.154,24844.69433
2017-06-12,ANTIOQUIA,PENOL,41.299,58994.4743
2017-06-12,ANTIOQUIA,PLAYAS,3580.243,1545869.36644
2017-06-12,CENTRO,TOPOCORO,31174.668,11298219.261
2017-06-13,ANTIOQUIA,PENOL,61.171,87381.0743
2017-06-13,ANTIOQUIA,PLAYAS,9841.046,4249144.97288
2017-06-13,ANTIOQUIA,TRONERAS,1043.798,187709.67366
2017-06-13,CENTRO,TOPOCORO,60701.868,21999368.661
2017-06-14,ANTIOQUIA,PENOL,49.507,70719.3743
2017-06-14,ANTIOQUIA,PLAYAS,8528.458,3682398.64311
2017-06-14,ANTIOQUIA,PORCE III,4542.826,4015605.80477
2017-06-14,ANTIOQUIA,TRONERAS,2376.95,427454.84166
2017-06-14,CENTRO,TOPOCORO,51156.504,18539969.658
2017-06-15,ANTIOQUIA,PENOL,89.597,127986.82569
2017-06-15,ANTIOQUIA,PLAYAS,9279.274,4006584.30711
2017-06-15,ANTIOQUIA,PORCE II,90.0,55760.0
2017-06-15,ANTIOQUIA,PORCE III,10059.638,8892161.12322
2017-06-15,ANTIOQUIA,PUNCHINA,6.84,10373.62
2017-06-15,ANTIOQUIA,TRONERAS,2762.467,496783.64883
2017-06-15,CENTRO,TOPOCORO,37080.36,13438540.47
2017-06-16,ANTIOQUIA,PENOL,281.75,402472.04861
2017-06-16,ANTIOQUIA,PLAYAS,10107.245,4364083.78555
2017-06-16,ANTIOQUIA,PORCE II,85.8,53157.86666
2017-06-16,ANTIOQUIA,PORCE III,9191.232,8124538.464
2017-06-16,ANTIOQUIA,PUNCHINA,14785.128,22423289.404
2017-06-16,ANTIOQUIA,TRONERAS,82.598,14853.87366
2017-06-16,CENTRO,TOPOCORO,24739.2,8965898.4
2017-06-17,ANTIOQUIA,PENOL,490.234,700285.65138
2017-06-17,ANTIOQUIA,PLAYAS,10150.358,4382699.02088
2017-06-17,ANTIOQUIA,PORCE II,88.89,55072.29333
2017-06-17,ANTIOQUIA,PORCE III,8480.506,7496296.16477
2017-06-17,ANTIOQUIA,PUNCHINA,20817.324,31571784.882
2017-06-17,CENTRO,TOPOCORO,18456.948,6689105.571
2017-06-18,ANTIOQUIA,PENOL,725.242,1035988.05138
2017-06-18,ANTIOQUIA,PLAYAS,10598.688,4576277.952
2017-06-18,ANTIOQUIA,PORCE II,85.94,53244.60444
2017-06-18,ANTIOQUIA,PORCE III,8288.438,7326518.72322
2017-06-18,ANTIOQUIA,PUNCHINA,22924.224,34767132.832
2017-06-18,CENTRO,TOPOCORO,18403.056,6669574.212
2017-06-19,ANTIOQUIA,PENOL,1066.522,1523497.05138
2017-06-19,ANTIOQUIA,PLAYAS,9556.445,4126260.58555
2017-06-19,ANTIOQUIA,PORCE III,10022.4,8859244.8
2017-06-19,ANTIOQUIA,PUNCHINA,22769.316,34532197.638
2017-06-19,ANTIOQUIA,SAN LORENZO,438.48,1155626.22
2017-06-19,CENTRO,TOPOCORO,18363.96,6655405.17
2017-06-20,ANTIOQUIA,PENOL,1185.149,1692952.42569
2017-06-20,ANTIOQUIA,PLAYAS,7752.326,3347282.09288
2017-06-20,ANTIOQUIA,PORCE II,84.5,52352.44444
2017-06-20,ANTIOQUIA,PORCE III,8571.744,7576945.488
2017-06-20,ANTIOQUIA,PUNCHINA,10140.264,15378837.052
2017-06-20,ANTIOQUIA,SAN LORENZO,151.2,398491.8
2017-06-20,CENTRO,TOPOCORO,18369.216,6657310.032
2017-06-21,ANTIOQUIA,PENOL,1253.059,1789959.9743
2017-06-21,ANTIOQUIA,PLAYAS,7851.168,3389959.872
2017-06-21,ANTIOQUIA,PORCE II,41.86,25934.59555
2017-06-21,ANTIOQUIA,PORCE III,7379.683,6523229.78961
2017-06-21,ANTIOQUIA,PUNCHINA,5238.648,7944991.764
2017-06-21,ANTIOQUIA,TRONERAS,311.386,55997.58233
2017-06-21,CENTRO,TOPOCORO,18370.152,6657649.254
2017-06-21,VALLE,CALIMA1,195.7,101378.03611
2017-06-22,ANTIOQUIA,PENOL,1190.16,1700110.5
2017-06-22,ANTIOQUIA,PLAYAS,4676.486,2019202.73288
2017-06-22,ANTIOQUIA,PORCE III,3603.398,3185203.64322
2017-06-22,ANTIOQUIA,PUNCHINA,6046.344,9169952.492
2017-06-22,ANTIOQUIA,TRONERAS,1492.646,268427.50566
2017-06-22,CENTRO,TOPOCORO,18401.796,6669117.567
2017-06-22,VALLE,CALIMA1,2.05,1061.95694
2017-06-23,ANTIOQUIA,PENOL,1353.542,1933497.14861
2017-06-23,ANTIOQUIA,PLAYAS,5148.144,2222854.176
2017-06-23,ANTIOQUIA,PUNCHINA,3003.516,4555165.738
2017-06-23,ANTIOQUIA,SAN LORENZO,1547.28,4077899.42
2017-06-23,ANTIOQUIA,TRONERAS,2944.771,529567.98483
2017-06-23,CENTRO,TOPOCORO,18427.5,6678433.125
2017-06-24,ANTIOQUIA,PENOL,1010.362,1443274.05138
2017-06-24,ANTIOQUIA,PLAYAS,10778.659,4653985.43044
2017-06-24,ANTIOQUIA,PUNCHINA,3099.492,4700724.006
2017-06-24,ANTIOQUIA,SAN LORENZO,1303.56,3435568.59
2017-06-24,ANTIOQUIA,TRONERAS,266.803,47980.07283
2017-06-24,CENTRO,TOPOCORO,18385.596,6663246.417
2017-06-25,ANTIOQUIA,PENOL,807.062,1152865.64861
2017-06-25,ANTIOQUIA,PLAYAS,12127.19,5236251.14888
2017-06-25,ANTIOQUIA,PUNCHINA,3910.752,5931089.936
2017-06-25,ANTIOQUIA,SAN LORENZO,249.48,657511.47
2017-06-25,CENTRO,TOPOCORO,18323.816,6640856.31533
2017-06-26,ANTIOQUIA,PENOL,830.736,1186683.3
2017-06-26,ANTIOQUIA,PLAYAS,19279.296,8324371.584
2017-06-26,ANTIOQUIA,PUNCHINA,21524.652,32644526.386
2017-06-26,ANTIOQUIA,SAN LORENZO,652.68,1720156.27
2017-06-26,CENTRO,TOPOCORO,12935.804,4688150.96633
2017-06-26,VALLE,CALIMA1,53.23,27574.61861
2017-06-27,ANTIOQUIA,PENOL,993.859,1419699.9743
2017-06-27,ANTIOQUIA,PLAYAS,18758.909,8099680.04155
2017-06-27,ANTIOQUIA,PUNCHINA,19927.476,30222231.518
2017-06-27,ANTIOQUIA,SAN LORENZO,1708.92,4503906.13
2017-06-27,ANTIOQUIA,TRONERAS,475.373,85487.91116
2017-06-28,ANTIOQUIA,PENOL,1809.216,2584414.8
